,name,loss,acc,iteration,iteration_time,event
97,DeepSITH_Tracker,0.18036428288190978,0.9646000922828889,97,0 days 00:00:02.922107000,BothStartLoadPhase
98,DeepSITH_Tracker,0.18187573297119497,0.9650473170591307,98,0 days 00:00:02.918184000,BothStartLoadPhase
99,DeepSITH_Tracker,0.1802001783884642,0.9654402557062127,99,0 days 00:00:02.919588000,BothStartLoadPhase
100,DeepSITH_Tracker,0.17663120254370004,0.964932358077732,100,0 days 00:00:02.916530000,BothStartLoadPhase
101,DeepSITH_Tracker,0.1902996948795989,0.9642367001736291,101,0 days 00:00:02.913870000,BothStartLoadPhase
102,DeepSITH_Tracker,0.1737165429400747,0.9653383562916411,102,0 days 00:00:02.920905000,BothStartLoadPhase
103,DeepSITH_Tracker,0.20163205439193854,0.9656118503146341,103,0 days 00:00:02.915882000,BothStartLoadPhase
104,DeepSITH_Tracker,0.18132649155228167,0.9680938516079745,104,0 days 00:00:02.922361000,BothStartLoadPhase
105,DeepSITH_Tracker,0.1704532337502552,0.9688681954384721,105,0 days 00:00:02.919952000,BothStartLoadPhase
106,DeepSITH_Tracker,0.17998896189839034,0.9701120372748161,106,0 days 00:00:02.914516000,BothStartLoadPhase
107,DeepSITH_Tracker,0.1600020720479605,0.9699805404986638,107,0 days 00:00:02.926682000,BothStartLoadPhase
108,DeepSITH_Tracker,0.16172918982965365,0.9710541680478156,108,0 days 00:00:02.908417000,BothStartLoadPhase
109,DeepSITH_Tracker,0.16049013210334487,0.971388994834558,109,0 days 00:00:02.921018000,BothStartLoadPhase
110,DeepSITH_Tracker,0.15713790944784453,0.9705160352427858,110,0 days 00:00:02.923013000,BothStartLoadPhase
111,DeepSITH_Tracker,0.17126418526609824,0.9711015157223312,111,0 days 00:00:02.903588000,BothStartLoadPhase
112,DeepSITH_Tracker,0.15545089940617235,0.9712423928781065,112,0 days 00:00:02.914213000,BothStartLoadPhase
113,DeepSITH_Tracker,0.1836843973565183,0.971979006605249,113,0 days 00:00:02.914829000,BothStartLoadPhase
114,DeepSITH_Tracker,0.16298014280775072,0.9726125052001436,114,0 days 00:00:02.916202000,BothStartLoadPhase
115,DeepSITH_Tracker,0.15261316094833532,0.9735095337540685,115,0 days 00:00:02.922181000,BothStartLoadPhase
116,DeepSITH_Tracker,0.1618871011584391,0.9751851110942688,116,0 days 00:00:02.910918000,BothStartLoadPhase
117,DeepSITH_Tracker,0.14252716230329243,0.9756035160246396,117,0 days 00:00:02.913384000,BothStartLoadPhase
118,DeepSITH_Tracker,0.14509663458336072,0.9753829589501078,118,0 days 00:00:02.923327000,BothStartLoadPhase
119,DeepSITH_Tracker,0.14351661903691668,0.9741677447551912,119,0 days 00:00:02.904214000,BothStartLoadPhase
120,DeepSITH_Tracker,0.1407248838917959,0.9747635783090608,120,0 days 00:00:02.920623000,BothStartLoadPhase
121,DeepSITH_Tracker,0.1549067964523982,0.9754666288097894,121,0 days 00:00:02.917743000,BothStartLoadPhase
122,DeepSITH_Tracker,0.139625974094497,0.9753112560603933,122,0 days 00:00:02.919658000,BothStartLoadPhase
123,DeepSITH_Tracker,0.1680001502673364,0.9763231619398098,123,0 days 00:00:02.912754000,BothStartLoadPhase
124,DeepSITH_Tracker,0.14729148399962247,0.9764810528724054,124,0 days 00:00:02.911903000,BothStartLoadPhase
125,DeepSITH_Tracker,0.13694698946542064,0.9780066821429383,125,0 days 00:00:02.918176000,BothStartLoadPhase
126,DeepSITH_Tracker,0.14701383481088903,0.9776400538233759,126,0 days 00:00:02.910105000,BothStartLoadPhase
127,DeepSITH_Tracker,0.1273585297392916,0.9787469505776235,127,0 days 00:00:02.917014000,BothStartLoadPhase
128,DeepSITH_Tracker,0.13068636577097975,0.9790797890440777,128,0 days 00:00:02.924820000,BothStartLoadPhase
129,DeepSITH_Tracker,0.12909675673493481,0.9784819197749481,129,0 days 00:00:02.909698000,BothStartLoadPhase
130,DeepSITH_Tracker,0.12634647499984927,0.9793009730680547,130,0 days 00:00:02.928974000,BothStartLoadPhase
131,DeepSITH_Tracker,0.14080483533915159,0.9790957687435192,131,0 days 00:00:02.903279000,BothStartLoadPhase
132,DeepSITH_Tracker,0.12602464034368996,0.97855509009401,132,0 days 00:00:02.914327000,BothStartLoadPhase
133,DeepSITH_Tracker,0.15464612272344488,0.980077950356148,133,0 days 00:00:02.929619000,BothStartLoadPhase
134,DeepSITH_Tracker,0.1338308347575138,0.9806447352381844,134,0 days 00:00:02.915953000,BothStartLoadPhase
135,DeepSITH_Tracker,0.12383077558876678,0.9810491130820768,135,0 days 00:00:02.918856000,BothStartLoadPhase
136,DeepSITH_Tracker,0.1335887863224866,0.9814417021307436,136,0 days 00:00:02.908016000,BothStartLoadPhase
137,DeepSITH_Tracker,0.11457369374780904,0.9818679728496243,137,0 days 00:00:02.914869000,BothStartLoadPhase
138,DeepSITH_Tracker,0.11825773934939696,0.981820069128775,138,0 days 00:00:02.924795000,BothStartLoadPhase
139,DeepSITH_Tracker,0.116475350397354,0.9823202897638449,139,0 days 00:00:02.905698000,BothStartLoadPhase
140,DeepSITH_Tracker,0.1141496429652089,0.9820102421029778,140,0 days 00:00:02.907490000,BothStartLoadPhase
141,DeepSITH_Tracker,0.12882853664926183,0.9822363028154678,141,0 days 00:00:02.918439000,BothStartLoadPhase
142,DeepSITH_Tracker,0.11440040301740623,0.9825295560778023,142,0 days 00:00:02.904920000,BothStartLoadPhase
143,DeepSITH_Tracker,0.14312625235741397,0.9825505805188034,143,0 days 00:00:02.915593000,BothStartLoadPhase
144,DeepSITH_Tracker,0.12208433911490761,0.9834250474823963,144,0 days 00:00:02.909363000,BothStartLoadPhase
145,DeepSITH_Tracker,0.1124097002293346,0.9838890214223971,145,0 days 00:00:02.915814000,BothStartLoadPhase
146,DeepSITH_Tracker,0.12233968471611535,0.9840355716240207,146,0 days 00:00:02.920486000,BothStartLoadPhase
147,DeepSITH_Tracker,0.10368100334660088,0.9841673439945534,147,0 days 00:00:02.910902000,BothStartLoadPhase
148,DeepSITH_Tracker,0.10761516120550266,0.9848092155304848,148,0 days 00:00:02.919545000,BothStartLoadPhase
149,DeepSITH_Tracker,0.10595381124931846,0.984563012385873,149,0 days 00:00:02.924246000,BothStartLoadPhase
150,DeepSITH_Tracker,0.10373772203875203,0.9851679360394217,150,0 days 00:00:02.907363000,BothStartLoadPhase
151,DeepSITH_Tracker,0.11827963525826529,0.9849056753576274,151,0 days 00:00:02.926576000,BothStartLoadPhase
152,DeepSITH_Tracker,0.10436663724614,0.9854654815336054,152,0 days 00:00:02.915901000,BothStartLoadPhase
153,DeepSITH_Tracker,0.13268458627078003,0.9851343435721369,153,0 days 00:00:02.913815000,BothStartLoadPhase
154,DeepSITH_Tracker,0.11178343081789409,0.9857800176607631,154,0 days 00:00:02.914808000,BothStartLoadPhase
155,DeepSITH_Tracker,0.10278098294744534,0.985860585104889,155,0 days 00:00:02.909573000,BothStartLoadPhase
156,DeepSITH_Tracker,0.11262337223489322,0.986005132820952,156,0 days 00:00:02.920936000,BothStartLoadPhase
157,DeepSITH_Tracker,0.09413425857537797,0.9861472246192835,157,0 days 00:00:02.914573000,BothStartLoadPhase
158,DeepSITH_Tracker,0.09834647075357854,0.986227464231975,158,0 days 00:00:02.912649000,BothStartLoadPhase
159,DeepSITH_Tracker,0.09667723709184313,0.985962207360271,159,0 days 00:00:02.924559000,BothStartLoadPhase
160,DeepSITH_Tracker,0.09481319512204987,0.9863847580828531,160,0 days 00:00:02.914502000,BothStartLoadPhase
161,DeepSITH_Tracker,0.1094137204793645,0.986357583145366,161,0 days 00:00:02.930558000,BothStartLoadPhase
162,DeepSITH_Tracker,0.09576475053082624,0.9865003300385357,162,0 days 00:00:02.901917000,BothStartLoadPhase
163,DeepSITH_Tracker,0.12393667284881703,0.9869256811533317,163,0 days 00:00:02.922240000,BothStartLoadPhase
164,DeepSITH_Tracker,0.10279587202735585,0.9868924323167138,164,0 days 00:00:02.925234000,BothStartLoadPhase
165,DeepSITH_Tracker,0.09445114475644026,0.9875319110663684,165,0 days 00:00:02.903971000,BothStartLoadPhase
166,DeepSITH_Tracker,0.1040062707965893,0.9872810016340435,166,0 days 00:00:02.919481000,BothStartLoadPhase
167,DeepSITH_Tracker,0.08587211641958015,0.9872047304462837,167,0 days 00:00:02.910347000,BothStartLoadPhase
168,DeepSITH_Tracker,0.09025335304087868,0.987355278158565,168,0 days 00:00:02.913903000,BothStartLoadPhase
169,DeepSITH_Tracker,0.0885561622501917,0.9875876121217924,169,0 days 00:00:02.921445000,BothStartLoadPhase
170,DeepSITH_Tracker,0.08699442189123495,0.9873741514981867,170,0 days 00:00:02.910648000,BothStartLoadPhase
171,DeepSITH_Tracker,0.10166442165661563,0.9873875133014614,171,0 days 00:00:02.917237000,BothStartLoadPhase
172,DeepSITH_Tracker,0.08791204815861016,0.9872671167537671,172,0 days 00:00:02.921539000,BothStartLoadPhase
173,DeepSITH_Tracker,0.11676329455496787,0.9878240046036578,173,0 days 00:00:02.901747000,BothStartLoadPhase
174,DeepSITH_Tracker,0.09579790285029587,0.987858250895429,174,0 days 00:00:02.920021000,BothStartLoadPhase
175,DeepSITH_Tracker,0.08733856109846631,0.9880591548292107,175,0 days 00:00:02.918121000,BothStartLoadPhase
176,DeepSITH_Tracker,0.0964607141832468,0.9881540347827446,176,0 days 00:00:02.911023000,BothStartLoadPhase
177,DeepSITH_Tracker,0.07871561615947985,0.9883587227196208,177,0 days 00:00:02.917157000,BothStartLoadPhase
178,DeepSITH_Tracker,0.08356187478402269,0.9882179054640791,178,0 days 00:00:02.910491000,BothStartLoadPhase
179,DeepSITH_Tracker,0.0819478373270391,0.9880590633920773,179,0 days 00:00:02.917137000,BothStartLoadPhase
180,DeepSITH_Tracker,0.08002657348631755,0.988739349389265,180,0 days 00:00:02.918209000,BothStartLoadPhase
181,DeepSITH_Tracker,0.09479771091668077,0.9884611368187377,181,0 days 00:00:02.917095000,BothStartLoadPhase
182,DeepSITH_Tracker,0.08121086300191888,0.988757739267077,182,0 days 00:00:02.917726000,BothStartLoadPhase
183,DeepSITH_Tracker,0.11024605024306157,0.9886719458881368,183,0 days 00:00:02.912534000,BothStartLoadPhase
184,DeepSITH_Tracker,0.08924403784846398,0.9890657849483816,184,0 days 00:00:02.922722000,BothStartLoadPhase
185,DeepSITH_Tracker,0.08106955286527613,0.9889916938365796,185,0 days 00:00:02.905143000,BothStartLoadPhase
186,DeepSITH_Tracker,0.09041453957158137,0.9889947079833245,186,0 days 00:00:02.915996000,BothStartLoadPhase
187,DeepSITH_Tracker,0.07279701701985503,0.9889480689844818,187,0 days 00:00:02.929622000,BothStartLoadPhase
188,DeepSITH_Tracker,0.07769770706219739,0.9892387829823583,188,0 days 00:00:02.907209000,BothStartLoadPhase
189,DeepSITH_Tracker,0.07579319594634246,0.9892286264137473,189,0 days 00:00:02.919574000,BothStartLoadPhase
190,DeepSITH_Tracker,0.07428990801112417,0.9893303983935439,190,0 days 00:00:02.920121000,BothStartLoadPhase
191,DeepSITH_Tracker,0.08915304116218664,0.9895532159082064,191,0 days 00:00:02.916819000,BothStartLoadPhase
192,DeepSITH_Tracker,0.07545404560679977,0.9893753556044788,192,0 days 00:00:02.924043000,BothStartLoadPhase
193,DeepSITH_Tracker,0.10431894398195385,0.9894139247115303,193,0 days 00:00:02.906006000,BothStartLoadPhase
194,DeepSITH_Tracker,0.08342832400902797,0.9897067156956139,194,0 days 00:00:02.913858000,BothStartLoadPhase
195,DeepSITH_Tracker,0.07568366173146958,0.9895672979929849,195,0 days 00:00:02.918325000,BothStartLoadPhase
196,DeepSITH_Tracker,0.08466903421634046,0.9898162440318989,196,0 days 00:00:02.904500000,BothStartLoadPhase
197,DeepSITH_Tracker,0.06749536348491467,0.9896325724742665,197,0 days 00:00:02.914195000,BothStartLoadPhase
198,DeepSITH_Tracker,0.07225546787460144,0.9897959568536422,198,0 days 00:00:02.916041000,BothStartLoadPhase
199,DeepSITH_Tracker,0.07066497409517722,0.9897572167354628,199,0 days 00:00:02.921195000,BothStartLoadPhase
0,DeepSITH_Tracker,0.7981967748103102,0.5495731145113602,0,0 days 00:00:03.041422000,LiftOff
1,DeepSITH_Tracker,0.7745969304831036,0.6118631289082729,1,0 days 00:00:02.909999000,LiftOff
2,DeepSITH_Tracker,0.7602906088381428,0.6808122160057876,2,0 days 00:00:02.915634000,LiftOff
3,DeepSITH_Tracker,0.7368581264912072,0.7343031025875993,3,0 days 00:00:02.912884000,LiftOff
4,DeepSITH_Tracker,0.7224692361420963,0.7711984515639202,4,0 days 00:00:02.918315000,LiftOff
5,DeepSITH_Tracker,0.7079562862326,0.7993077589581241,5,0 days 00:00:02.915050000,LiftOff
6,DeepSITH_Tracker,0.6916377493178785,0.8176024708018015,6,0 days 00:00:02.905442000,LiftOff
7,DeepSITH_Tracker,0.6756412513407659,0.8355354497627664,7,0 days 00:00:02.921062000,LiftOff
8,DeepSITH_Tracker,0.6651548735442682,0.851371306006461,8,0 days 00:00:02.917459000,LiftOff
9,DeepSITH_Tracker,0.6561426420724715,0.868665555289963,9,0 days 00:00:02.915179000,LiftOff
10,DeepSITH_Tracker,0.6366036034505457,0.8847942539434487,10,0 days 00:00:02.913691000,LiftOff
11,DeepSITH_Tracker,0.6225297846421662,0.8953297564357078,11,0 days 00:00:02.911105000,LiftOff
12,DeepSITH_Tracker,0.6141045737261105,0.9036600308787586,12,0 days 00:00:02.923170000,LiftOff
13,DeepSITH_Tracker,0.6016338726664346,0.9135046655095213,13,0 days 00:00:02.913580000,LiftOff
14,DeepSITH_Tracker,0.5922922473078819,0.9164420927010601,14,0 days 00:00:02.912540000,LiftOff
15,DeepSITH_Tracker,0.5785314543063068,0.9207843849146619,15,0 days 00:00:02.921655000,LiftOff
16,DeepSITH_Tracker,0.5666568194522714,0.9251823615200702,16,0 days 00:00:02.912981000,LiftOff
17,DeepSITH_Tracker,0.5545044849398861,0.9296018173197066,17,0 days 00:00:02.929892000,LiftOff
18,DeepSITH_Tracker,0.5464269510107973,0.9368287650250532,18,0 days 00:00:02.912096000,LiftOff
19,DeepSITH_Tracker,0.5456631299919416,0.9405326182083963,19,0 days 00:00:02.915757000,LiftOff
20,DeepSITH_Tracker,0.5260231447390212,0.9444258888376901,20,0 days 00:00:02.925462000,LiftOff
21,DeepSITH_Tracker,0.5120450530567794,0.9476222085284598,21,0 days 00:00:02.905858000,LiftOff
22,DeepSITH_Tracker,0.5049864110609876,0.9510375205876436,22,0 days 00:00:02.921326000,LiftOff
23,DeepSITH_Tracker,0.4970035517034594,0.9533485370586213,23,0 days 00:00:02.912013000,LiftOff
24,DeepSITH_Tracker,0.4922241185373443,0.9546752250313698,24,0 days 00:00:02.917636000,LiftOff
25,DeepSITH_Tracker,0.4765729535797644,0.9553116608305624,25,0 days 00:00:02.924905000,LiftOff
26,DeepSITH_Tracker,0.467159720575023,0.9566669884741055,26,0 days 00:00:02.913869000,LiftOff
27,DeepSITH_Tracker,0.45913294157302764,0.9568730789748061,27,0 days 00:00:02.917055000,LiftOff
28,DeepSITH_Tracker,0.4532045493214157,0.9550322688749743,28,0 days 00:00:02.921565000,LiftOff
29,DeepSITH_Tracker,0.46130519059566905,0.9571746724128821,29,0 days 00:00:02.907392000,LiftOff
30,DeepSITH_Tracker,0.4376353466987946,0.9593379950970822,30,0 days 00:00:02.926921000,LiftOff
31,DeepSITH_Tracker,0.42293589452907043,0.9599797869992742,31,0 days 00:00:02.915186000,LiftOff
32,DeepSITH_Tracker,0.4164569818904283,0.9593445760135403,32,0 days 00:00:02.918189000,LiftOff
33,DeepSITH_Tracker,0.41502874253352484,0.9604111800000638,33,0 days 00:00:02.913124000,LiftOff
34,DeepSITH_Tracker,0.4127561115093457,0.961920147596954,34,0 days 00:00:02.909818000,LiftOff
35,DeepSITH_Tracker,0.39502849793634787,0.9618432496650619,35,0 days 00:00:02.921818000,LiftOff
36,DeepSITH_Tracker,0.3889231740225991,0.9619524997155136,36,0 days 00:00:02.914372000,LiftOff
37,DeepSITH_Tracker,0.3837146165862279,0.9627983685222749,37,0 days 00:00:02.913517000,LiftOff
38,DeepSITH_Tracker,0.3801424935397566,0.9632233358203894,38,0 days 00:00:02.921192000,LiftOff
39,DeepSITH_Tracker,0.39356643744317626,0.9634203941169881,39,0 days 00:00:02.918331000,LiftOff
40,DeepSITH_Tracker,0.36707383330185717,0.9655155193995495,40,0 days 00:00:02.927015000,LiftOff
41,DeepSITH_Tracker,0.35262243166307644,0.9674200406204378,41,0 days 00:00:02.907182000,LiftOff
42,DeepSITH_Tracker,0.3462574714249825,0.9664135257162592,42,0 days 00:00:02.924844000,LiftOff
43,DeepSITH_Tracker,0.3506947346192773,0.9694923502970174,43,0 days 00:00:02.921686000,LiftOff
44,DeepSITH_Tracker,0.3499117449463405,0.9696929147449435,44,0 days 00:00:02.905791000,LiftOff
45,DeepSITH_Tracker,0.3305966530838885,0.9699474864130675,45,0 days 00:00:02.918002000,LiftOff
46,DeepSITH_Tracker,0.3268477884292651,0.9699206578819997,46,0 days 00:00:02.913417000,LiftOff
47,DeepSITH_Tracker,0.3236915529352216,0.9706095080463362,47,0 days 00:00:02.921709000,LiftOff
48,DeepSITH_Tracker,0.32207638648616976,0.9715126639239627,48,0 days 00:00:02.922626000,LiftOff
49,DeepSITH_Tracker,0.3392144449046762,0.9722451822514028,49,0 days 00:00:02.906683000,LiftOff
50,DeepSITH_Tracker,0.31115267680231534,0.972817169392779,50,0 days 00:00:02.917489000,LiftOff
51,DeepSITH_Tracker,0.2966601117783129,0.9736435441281962,51,0 days 00:00:02.917535000,LiftOff
52,DeepSITH_Tracker,0.29047812482508545,0.9756621924099601,52,0 days 00:00:02.911602000,LiftOff
53,DeepSITH_Tracker,0.29950977251099414,0.9740285942942016,53,0 days 00:00:02.918592000,LiftOff
54,DeepSITH_Tracker,0.3002440382651048,0.9752838105999535,54,0 days 00:00:02.915147000,LiftOff
55,DeepSITH_Tracker,0.2792130622360094,0.9745943740819358,55,0 days 00:00:02.924275000,LiftOff
56,DeepSITH_Tracker,0.2773913851585438,0.9754078172983648,56,0 days 00:00:02.906747000,LiftOff
57,DeepSITH_Tracker,0.2760308418249644,0.9751283791063555,57,0 days 00:00:02.913973000,LiftOff
58,DeepSITH_Tracker,0.27564450346010666,0.9753890897935976,58,0 days 00:00:02.920083000,LiftOff
59,DeepSITH_Tracker,0.29621569491743605,0.9757561180947052,59,0 days 00:00:02.909795000,LiftOff
60,DeepSITH_Tracker,0.266736192562695,0.9770762022921059,60,0 days 00:00:02.924719000,LiftOff
61,DeepSITH_Tracker,0.25231543347333174,0.9767504413506343,61,0 days 00:00:02.920575000,LiftOff
62,DeepSITH_Tracker,0.24669606792387813,0.9773866751082766,62,0 days 00:00:02.915403000,LiftOff
63,DeepSITH_Tracker,0.25864080678605356,0.9773350285652412,63,0 days 00:00:02.926116000,LiftOff
64,DeepSITH_Tracker,0.2602273475841722,0.9771672225260152,64,0 days 00:00:02.905574000,LiftOff
65,DeepSITH_Tracker,0.23818718600923036,0.9773423558462561,65,0 days 00:00:02.922887000,LiftOff
66,DeepSITH_Tracker,0.23787593679719102,0.9771014849036419,66,0 days 00:00:02.919446000,LiftOff
67,DeepSITH_Tracker,0.23797421786706144,0.9769775545879908,67,0 days 00:00:02.906154000,LiftOff
68,DeepSITH_Tracker,0.2387560798430875,0.9765877546196089,68,0 days 00:00:02.916309000,LiftOff
69,DeepSITH_Tracker,0.2620671241042936,0.9767518016272184,69,0 days 00:00:02.909265000,LiftOff
70,DeepSITH_Tracker,0.23115767858778083,0.9779435894293959,70,0 days 00:00:02.916195000,LiftOff
71,DeepSITH_Tracker,0.21681466490097517,0.9789953881892032,71,0 days 00:00:02.920498000,LiftOff
72,DeepSITH_Tracker,0.2118284710954227,0.9790704709487076,72,0 days 00:00:02.909405000,LiftOff
73,DeepSITH_Tracker,0.22608507776515652,0.9790146333074393,73,0 days 00:00:02.915187000,LiftOff
74,DeepSITH_Tracker,0.2278537603707348,0.9779469361445882,74,0 days 00:00:02.925887000,LiftOff
75,DeepSITH_Tracker,0.20554413669534952,0.9780091723946169,75,0 days 00:00:02.905431000,LiftOff
76,DeepSITH_Tracker,0.20564090485741607,0.9777301930445988,76,0 days 00:00:02.921236000,LiftOff
77,DeepSITH_Tracker,0.20689686345052408,0.9774874040331861,77,0 days 00:00:02.912919000,LiftOff
78,DeepSITH_Tracker,0.2093823560644582,0.9774499619603737,78,0 days 00:00:02.918453000,LiftOff
79,DeepSITH_Tracker,0.23406867177502114,0.9779054929511579,79,0 days 00:00:02.919146000,LiftOff
80,DeepSITH_Tracker,0.20222721409540945,0.978122305665546,80,0 days 00:00:02.911536000,LiftOff
81,DeepSITH_Tracker,0.1879517821096292,0.9798219507669961,81,0 days 00:00:02.921458000,LiftOff
82,DeepSITH_Tracker,0.18332405492245246,0.979531970196394,82,0 days 00:00:02.910997000,LiftOff
83,DeepSITH_Tracker,0.1998548906623038,0.9794329955317314,83,0 days 00:00:02.920375000,LiftOff
84,DeepSITH_Tracker,0.20129262701865905,0.9798911104328756,84,0 days 00:00:02.920608000,LiftOff
85,DeepSITH_Tracker,0.17931627393968846,0.9785950055777787,85,0 days 00:00:02.910813000,LiftOff
86,DeepSITH_Tracker,0.1798607312007729,0.9784815670238927,86,0 days 00:00:02.928282000,LiftOff
87,DeepSITH_Tracker,0.1818837373691787,0.9781028398870593,87,0 days 00:00:02.904829000,LiftOff
88,DeepSITH_Tracker,0.18538704350484186,0.9781042417103905,88,0 days 00:00:02.924514000,LiftOff
89,DeepSITH_Tracker,0.21173687534735736,0.977945494491305,89,0 days 00:00:02.925632000,LiftOff
90,DeepSITH_Tracker,0.17958273249769952,0.9776917111565071,90,0 days 00:00:02.915269000,LiftOff
91,DeepSITH_Tracker,0.16456312247728325,0.9786166997549888,91,0 days 00:00:02.919556000,LiftOff
92,DeepSITH_Tracker,0.16047559985966953,0.9788668038168692,92,0 days 00:00:02.912144000,LiftOff
93,DeepSITH_Tracker,0.17879170316931936,0.979657987739631,93,0 days 00:00:02.915794000,LiftOff
94,DeepSITH_Tracker,0.18000853294327993,0.9787793487331928,94,0 days 00:00:02.923265000,LiftOff
95,DeepSITH_Tracker,0.15805210774290562,0.9792565908428252,95,0 days 00:00:02.907744000,LiftOff
96,DeepSITH_Tracker,0.15868765444240657,0.9781894137949626,96,0 days 00:00:02.921459000,LiftOff
97,DeepSITH_Tracker,0.16165229031406197,0.9775903553716635,97,0 days 00:00:02.916386000,LiftOff
98,DeepSITH_Tracker,0.16614826749458086,0.9763447019265549,98,0 days 00:00:02.907880000,LiftOff
99,DeepSITH_Tracker,0.1934053130242476,0.9765630548945269,99,0 days 00:00:02.920474000,LiftOff
100,DeepSITH_Tracker,0.16071738259790763,0.9783922180840406,100,0 days 00:00:02.911483000,LiftOff
101,DeepSITH_Tracker,0.14549545311567016,0.9786527376753592,101,0 days 00:00:02.924147000,LiftOff
102,DeepSITH_Tracker,0.1419558155052381,0.9790953401899585,102,0 days 00:00:02.918262000,LiftOff
103,DeepSITH_Tracker,0.16146657743458415,0.9790874786401709,103,0 days 00:00:02.910432000,LiftOff
104,DeepSITH_Tracker,0.16218696907697297,0.9782555151249791,104,0 days 00:00:02.920001000,LiftOff
105,DeepSITH_Tracker,0.14059752847060591,0.9782079958931574,105,0 days 00:00:02.912356000,LiftOff
106,DeepSITH_Tracker,0.1415538111720499,0.9776096104916191,106,0 days 00:00:02.931745000,LiftOff
107,DeepSITH_Tracker,0.14489341672110848,0.9765385730534059,107,0 days 00:00:02.909343000,LiftOff
108,DeepSITH_Tracker,0.15004194046943006,0.9771442368428757,108,0 days 00:00:02.915439000,LiftOff
109,DeepSITH_Tracker,0.17850992257853113,0.97572408923106,109,0 days 00:00:02.925431000,LiftOff
110,DeepSITH_Tracker,0.145303045180851,0.9775748461478814,110,0 days 00:00:02.904560000,LiftOff
111,DeepSITH_Tracker,0.12976170473536175,0.9779859194099174,111,0 days 00:00:02.922759000,LiftOff
112,DeepSITH_Tracker,0.1266293149117715,0.9779690347517755,112,0 days 00:00:02.911483000,LiftOff
113,DeepSITH_Tracker,0.14725154463808263,0.979118967783212,113,0 days 00:00:02.914165000,LiftOff
114,DeepSITH_Tracker,0.147852092994032,0.9787685626181863,114,0 days 00:00:02.923773000,LiftOff
115,DeepSITH_Tracker,0.12592626833738996,0.9783671654808358,115,0 days 00:00:02.908051000,LiftOff
116,DeepSITH_Tracker,0.12731799789799558,0.9765787343487079,116,0 days 00:00:02.913684000,LiftOff
117,DeepSITH_Tracker,0.1308958452009316,0.9751218449814377,117,0 days 00:00:02.919347000,LiftOff
118,DeepSITH_Tracker,0.13685454229007887,0.9749282845215141,118,0 days 00:00:02.906421000,LiftOff
119,DeepSITH_Tracker,0.16582499169596226,0.9767283224039782,119,0 days 00:00:02.926504000,LiftOff
120,DeepSITH_Tracker,0.13280038962557483,0.9776152751813209,120,0 days 00:00:02.919336000,LiftOff
121,DeepSITH_Tracker,0.1165378551385755,0.9770481710033176,121,0 days 00:00:02.907316000,LiftOff
122,DeepSITH_Tracker,0.11382946647178538,0.9777770821165538,122,0 days 00:00:02.918860000,LiftOff
123,DeepSITH_Tracker,0.13523730744395854,0.9783111108494397,123,0 days 00:00:02.912531000,LiftOff
124,DeepSITH_Tracker,0.13524470348162712,0.9775407678349147,124,0 days 00:00:02.926814000,LiftOff
125,DeepSITH_Tracker,0.11365172235691612,0.9770275081393448,125,0 days 00:00:02.914127000,LiftOff
126,DeepSITH_Tracker,0.11533918316868902,0.9760317202822973,126,0 days 00:00:02.910446000,LiftOff
127,DeepSITH_Tracker,0.11936377115754028,0.9774948531450613,127,0 days 00:00:02.921067000,LiftOff
128,DeepSITH_Tracker,0.12593507469880008,0.9762313197715802,128,0 days 00:00:02.913706000,LiftOff
129,DeepSITH_Tracker,0.1561420330821318,0.9762717635827469,129,0 days 00:00:02.920982000,LiftOff
130,DeepSITH_Tracker,0.12154126270654593,0.9769941283794283,130,0 days 00:00:02.906163000,LiftOff
131,DeepSITH_Tracker,0.10530738519331787,0.9768222769001955,131,0 days 00:00:02.918120000,LiftOff
132,DeepSITH_Tracker,0.1030136052211773,0.9778111047657435,132,0 days 00:00:02.930278000,LiftOff
133,DeepSITH_Tracker,0.12529211398492202,0.9783108314195511,133,0 days 00:00:02.903544000,LiftOff
134,DeepSITH_Tracker,0.12480752267792963,0.9786004823625228,134,0 days 00:00:02.921564000,LiftOff
135,DeepSITH_Tracker,0.1033166809938991,0.9778254344620082,135,0 days 00:00:02.917994000,LiftOff
136,DeepSITH_Tracker,0.10509695320291904,0.9773389438864385,136,0 days 00:00:02.920107000,LiftOff
137,DeepSITH_Tracker,0.10962722521451189,0.9759361856582199,137,0 days 00:00:02.928041000,LiftOff
138,DeepSITH_Tracker,0.11599216763491318,0.9747417793682777,138,0 days 00:00:02.911302000,LiftOff
139,DeepSITH_Tracker,0.14706035023937858,0.9765345737779144,139,0 days 00:00:02.911363000,LiftOff
140,DeepSITH_Tracker,0.11257771046558894,0.977177401259986,140,0 days 00:00:02.923045000,LiftOff
141,DeepSITH_Tracker,0.0960511390423044,0.9772812705085719,141,0 days 00:00:02.904484000,LiftOff
142,DeepSITH_Tracker,0.09416154595584969,0.9769170473556889,142,0 days 00:00:02.922904000,LiftOff
143,DeepSITH_Tracker,0.1164504078186379,0.9778711397802523,143,0 days 00:00:02.916935000,LiftOff
144,DeepSITH_Tracker,0.11646202518060757,0.9782561817693424,144,0 days 00:00:02.915357000,LiftOff
145,DeepSITH_Tracker,0.09489801768628171,0.9786580289927693,145,0 days 00:00:02.915597000,LiftOff
146,DeepSITH_Tracker,0.09666705167882093,0.977392428404833,146,0 days 00:00:02.912428000,LiftOff
